date,equity,gross_equity,rolling_max,drawdown
2023-10-13,0.9815332088819361,0.70589330737284,1.1725737093188617,-0.1629240864933766
2023-10-14,0.99236026645118,0.713679847255047,1.1725737093188617,-0.15369050272529663
2023-10-15,1.0408414291778492,0.7485462460612495,1.1725737093188617,-0.11234456230264173
2023-10-16,1.0387337734707758,0.7470304745678285,1.1725737093188617,-0.11414202346889771
2023-10-17,1.0355337258201769,0.7447290830312089,1.1725737093188617,-0.11687110363261533
2023-10-18,1.0497456300488344,0.754949917119401,1.1725737093188617,-0.10475083851349283
2023-10-19,1.0843722968920682,0.7798525206788979,1.1725737093188617,-0.075220356490876
2023-10-20,1.0929402476304984,0.7860143693350911,1.1725737093188617,-0.06791339517122706
2023-10-21,1.0956942712057605,0.7879949918881874,1.1725737093188617,-0.06556469542350553
2023-10-22,1.2032075245152616,0.8653157440321799,1.2032075245152616,0.0
2023-10-23,1.2129278996372572,0.8723063865103761,1.2129278996372572,0.0
2023-10-24,1.220354059715801,0.877647088843713,1.220354059715801,0.0
2023-10-25,1.215804398371757,0.8743750900315366,1.220354059715801,-0.0037281486531076263
2023-10-26,1.2128102235728118,0.8722217569272116,1.220354059715801,-0.006181678245693691
2023-10-27,1.2148891565417035,0.8737168717699269,1.220354059715801,-0.004478129220441242
2023-10-28,1.22002178226684,0.8774081234930862,1.220354059715801,-0.0002722795456904511
2023-10-29,1.2196033383767428,0.8771071894657321,1.220354059715801,-0.0006151668305449806
2023-10-30,1.225436626506539,0.8813023394754715,1.225436626506539,0.0
2023-10-31,1.2523384843492744,0.9006494601181992,1.2523384843492744,0.0
2023-11-01,1.234578267001309,0.8878767709723103,1.2523384843492744,-0.014181643038138974
2023-11-02,1.2272804193627398,0.882628347628427,1.2523384843492744,-0.02000901936632172
2023-11-03,1.2395814003115797,0.8914748950985812,1.2523384843492744,-0.01018661024724749
2023-11-04,1.2384205059060387,0.8906400098557564,1.2523384843492744,-0.01111359158659699
2023-11-05,1.2379969821769947,0.8903354225395653,1.2523384843492744,-0.011451777895120472
2023-11-06,1.2522666371582005,0.9005977894759085,1.2523384843492744,-5.73704249863607e-05
2023-11-07,1.2597245427899713,0.9059613223903801,1.2597245427899713,0.0
2023-11-08,1.2958688614844667,0.931955381924095,1.2958688614844667,0.0
2023-11-09,1.3176113976783053,0.9475920518254886,1.3176113976783053,0.0
2023-11-10,1.3113847847937643,0.9431140328211132,1.3176113976783053,-0.004725682318407804
2023-11-11,1.308431883819236,0.9409903827842196,1.3176113976783053,-0.006966783890336778
2023-11-12,1.2887876932475342,0.9268627888038626,1.3176113976783053,-0.021875724877274016
2023-11-13,1.2542683424920689,0.90203736420015,1.3176113976783053,-0.04807415547395075
2023-11-14,1.3343486090327448,0.9596290215095216,1.3343486090327448,0.0
2023-11-15,1.3099691517693874,0.9420959461496066,1.3343486090327448,-0.01827068061398868
2023-11-16,1.3153811128383281,0.9459880886301235,1.3343486090327448,-0.014214798191430619
2023-11-17,1.3152454515468144,0.9458905245366395,1.3343486090327448,-0.014316466743857939
2023-11-18,1.3250337570878303,0.9529300208159291,1.3343486090327448,-0.006980823363443737
2023-11-19,1.3260990058072248,0.9536961201540908,1.3343486090327448,-0.006182494716654279
2023-11-20,1.3056562112969654,0.9389941908681443,1.3343486090327448,-0.021502924754107682
2023-11-21,1.3236125531047764,0.9519079276549732,1.3343486090327448,-0.008045915329241276
2023-11-22,1.3218090254428487,0.9506108771887268,1.3343486090327448,-0.009397531878109315
2023-11-23,1.3339820873478887,0.9593654285897855,1.3343486090327448,-0.00027468210509227944
2023-11-24,1.3361523924992253,0.9609262559437886,1.3361523924992253,0.0
2023-11-25,1.327080805556155,0.954402205150175,1.3361523924992253,-0.006789335553336353
2023-11-26,1.3204697550175442,0.9496477085242027,1.3361523924992253,-0.011737162295048831
2023-11-27,1.337209649958593,0.9616866081743439,1.337209649958593,0.0
2023-11-28,1.3381780237949552,0.9623830376012216,1.3381780237949552,0.0
2023-11-29,1.3330164182435758,0.9586709443362696,1.3381780237949552,-0.0038571889984724125
2023-11-30,1.3670759609844856,0.9831656869037413,1.3670759609844856,0.0
2023-12-01,1.3946258815545372,1.0029788775050101,1.3946258815545372,0.0
2023-12-02,1.412250843407559,1.0156542943958167,1.412250843407559,0.0
2023-12-03,1.4812485711991057,1.065275676363591,1.4812485711991057,0.0
2023-12-04,1.553570880129167,1.1172880111328185,1.553570880129167,0.0
2023-12-05,1.5417474045496014,1.1087848731788734,1.553570880129167,-0.007610515703398495
2023-12-06,1.5261302627246451,1.0975534285422863,1.553570880129167,-0.017662932380813158
2023-12-07,1.5541697073759368,1.1177186722066796,1.5541697073759368,0.0
2023-12-08,1.5397637265753785,1.1073582632656114,1.5541697073759368,-0.009269245650709157
2023-12-09,1.5413538995056237,1.1085018745248822,1.5541697073759368,-0.00824608008346228
2023-12-10,1.4654221127481568,1.0538936966212402,1.5541697073759368,-0.05710289822700357
2023-12-11,1.468075262365279,1.055801773231627,1.5541697073759368,-0.05539578116988254
2023-12-12,1.5124322850184089,1.0877021971220182,1.5541697073759368,-0.026855125382669775
2023-12-13,1.5159022437807232,1.0901977017519304,1.5541697073759368,-0.02462244850970906
2023-12-14,1.4868795703019042,1.069325345335073,1.5541697073759368,-0.04329651823393562
2023-12-15,1.4951201373695278,1.0752517481193646,1.5541697073759368,-0.03799428706283852
